PROC_TRACEINFO,Binar OP130_Resultat_Global_v
I-B-XA1207672-190615-01736,0
I-B-XA1207672-190815-01289,0
I-B-XA1207672-190906-03319,0
I-B-XA1207672-190527-00112,0
I-B-XA1207672-190513-00666,0
I-B-XA1207672-190802-02372,0
I-B-XA1207672-190712-03205,0
I-B-XA1207672-190906-01688,0
I-B-XA1207672-190513-00194,0
I-B-XA1207672-190906-02070,0
I-B-XA1207672-190701-00596,0
I-B-XA1207672-190830-01890,0
I-B-XA1207672-190815-01571,0
I-B-XA1207672-190828-02098,0
I-B-XA1207672-190508-01975,0
I-B-XA1207672-190830-01822,0
I-B-XA1207672-190424-02704,0
I-B-XA1207672-190528-02996,0
I-B-XA1207672-190511-01027,0
I-B-XA1207672-190513-01016,0
I-B-XA1207672-190706-02213,0
I-B-XA1207672-190907-02067,0
I-B-XA1207672-190425-00303,0
I-B-XA1207672-190815-00460,0
I-B-XA1207672-190425-00220,0
I-B-XA1207672-190905-01587,0
I-B-XA1207672-190504-00172,0
I-B-XA1207672-190610-00643,0
I-B-XA1207672-190427-02089,0
I-B-XA1207672-190422-00008,0
I-B-XA1207672-190621-01168,0
I-B-XA1207672-190424-00971,0
I-B-XA1207672-190906-01525,0
I-B-XA1207672-190706-02530,0
I-B-XA1207672-190801-02663,0
I-B-XA1207672-190801-01133,0
I-B-XA1207672-190629-00752,0
I-B-XA1207672-190503-00049,0
I-B-XA1207672-190610-00786,0
I-B-XA1207672-190528-03095,0
I-B-XA1207672-190822-00391,0
I-B-XA1207672-190829-00253,0
I-B-XA1207672-190429-00068,0
I-B-XA1207672-190802-02698,0
I-B-XA1207672-190801-03602,0
I-B-XA1207672-190530-03413,0
I-B-XA1207672-190508-03101,0
I-B-XA1207672-190712-03565,0
I-B-XA1207672-190422-00610,0
I-B-XA1207672-190503-02172,0
I-B-XA1207672-190904-01051,0
I-B-XA1207672-190802-01314,0
I-B-XA1207672-190815-00864,0
I-B-XA1207672-190520-01270,0
I-B-XA1207672-190802-01066,0
I-B-XA1207672-190906-00240,0
I-B-XA1207672-190907-00720,0
I-B-XA1207672-190627-01914,0
I-B-XA1207672-190830-02824,0
I-B-XA1207672-190504-00673,0
I-B-XA1207672-190610-00765,0
I-B-XA1207672-190712-03507,0
I-B-XA1207672-190907-01869,0
I-B-XA1207672-190513-00664,0
I-B-XA1207672-190905-04180,0
I-B-XA1207672-190504-01560,0
I-B-XA1207672-190815-00566,0
I-B-XA1207672-190905-00871,0
I-B-XA1207672-190815-00449,0
I-B-XA1207672-190424-02376,0
I-B-XA1207672-190815-00970,0
I-B-XA1207672-190429-01251,0
I-B-XA1207672-190830-02835,0
I-B-XA1207672-190830-03915,0
I-B-XA1207672-190907-02433,0
I-B-XA1207672-190621-01062,0
I-B-XA1207672-190906-01427,0
I-B-XA1207672-190422-00606,0
I-B-XA1207672-190907-02648,1
I-B-XA1207672-190424-02371,0
I-B-XA1207672-190528-02055,0
I-B-XA1207672-190829-00642,0
I-B-XA1207672-190906-00766,0
I-B-XA1207672-190706-01275,0
I-B-XA1207672-190503-00996,0
I-B-XA1207672-190503-00406,0
I-B-XA1207672-190504-01664,0
I-B-XA1207672-190706-01712,0
I-B-XA1207672-190905-03235,0
I-B-XA1207672-190828-02885,0
I-B-XA1207672-190712-03832,0
I-B-XA1207672-190424-02507,0
I-B-XA1207672-190610-00063,0
I-B-XA1207672-190610-00430,0
I-B-XA1207672-190502-01140,0
I-B-XA1207672-190520-00763,0
I-B-XA1207672-190907-00874,0
I-B-XA1207672-190830-03346,0
I-B-XA1207672-190715-00492,0
I-B-XA1207672-190907-02193,0
I-B-XA1207672-190513-00835,0
I-B-XA1207672-190803-00469,0
I-B-XA1207672-190830-03118,0
I-B-XA1207672-190727-01282,0
I-B-XA1207672-190907-00441,0
I-B-XA1207672-190706-01261,0
I-B-XA1207672-190706-01490,0
I-B-XA1207672-190429-00478,0
I-B-XA1207672-190715-00143,0
I-B-XA1207672-190527-00255,0
I-B-XA1207672-190504-00666,0
I-B-XA1207672-190907-02269,0
I-B-XA1207672-190504-00676,0
I-B-XA1207672-190508-02408,0
I-B-XA1207672-190712-01894,0
I-B-XA1207672-190715-00641,0
I-B-XA1207672-190621-01525,0
I-B-XA1207672-190830-02152,0
I-B-XA1207672-190429-01014,0
I-B-XA1207672-190906-00322,0
I-B-XA1207672-190528-01872,0
I-B-XA1207672-190627-01647,0
I-B-XA1207672-190905-00649,0
I-B-XA1207672-190503-03610,0
I-B-XA1207672-190627-01369,0
I-B-XA1207672-190530-03481,0
I-B-XA1207672-190906-01450,0
I-B-XA1207672-190502-02736,0
I-B-XA1207672-190905-03426,0
I-B-XA1207672-190906-00275,0
I-B-XA1207672-190509-00108,0
I-B-XA1207672-190906-02926,0
I-B-XA1207672-190904-01582,0
I-B-XA1207672-190906-03862,0
I-B-XA1207672-190527-00035,0
I-B-XA1207672-190713-00567,0
I-B-XA1207672-190508-02519,0
I-B-XA1207672-190906-03543,0
I-B-XA1207672-190907-01227,0
I-B-XA1207672-190425-00054,0
I-B-XA1207672-190508-02398,0
I-B-XA1207672-190802-02802,0
I-B-XA1207672-190815-01846,0
I-B-XA1207672-190802-02438,0
I-B-XA1207672-190830-04031,0
I-B-XA1207672-190520-00788,0
I-B-XA1207672-190610-00764,0
I-B-XA1207672-190727-00964,0
I-B-XA1207672-190610-00448,0
I-B-XA1207672-190815-00323,0
I-B-XA1207672-190513-01476,0
I-B-XA1207672-190815-01049,0
I-B-XA1207672-190801-01987,0
I-B-XA1207672-190425-00120,0
I-B-XA1207672-190503-02725,0
I-B-XA1207672-190821-01365,0
I-B-XA1207672-190830-04187,0
I-B-XA1207672-190424-02827,0
I-B-XA1207672-190815-01765,0
I-B-XA1207672-190830-01908,0
I-B-XA1207672-190429-00270,0
I-B-XA1207672-190508-03802,0
I-B-XA1207672-190530-04171,0
I-B-XA1207672-190822-00660,0
I-B-XA1207672-190513-00137,0
I-B-XA1207672-190701-00698,0
I-B-XA1207672-190422-00638,0
I-B-XA1207672-190530-03298,0
I-B-XA1207672-190831-00505,0
I-B-XA1207672-190513-00638,0
I-B-XA1207672-190429-00677,0
I-B-XA1207672-190802-02128,0
I-B-XA1207672-190821-01274,0
I-B-XA1207672-190706-01747,0
I-B-XA1207672-190508-02759,0
I-B-XA1207672-190531-00049,0
I-B-XA1207672-190502-01320,0
I-B-XA1207672-190528-02889,0
I-B-XA1207672-190815-01467,0
I-B-XA1207672-190706-01759,0
I-B-XA1207672-190527-00230,0
I-B-XA1207672-190424-02264,0
I-B-XA1207672-190531-00006,0
I-B-XA1207672-190425-00408,0
I-B-XA1207672-190503-00615,0
I-B-XA1207672-190520-00315,0
I-B-XA1207672-190830-00731,0
I-B-XA1207672-190815-01821,0
I-B-XA1207672-190504-01903,0
I-B-XA1207672-190815-00923,0
I-B-XA1207672-190504-00122,0
I-B-XA1207672-190629-01049,0
I-B-XA1207672-190502-01434,0
I-B-XA1207672-190706-02171,0
I-B-XA1207672-190527-00307,0
I-B-XA1207672-190531-00277,0
I-B-XA1207672-190627-01867,0
I-B-XA1207672-190905-03921,0
I-B-XA1207672-190830-03304,0
I-B-XA1207672-190427-02413,0
I-B-XA1207672-190713-00741,0
I-B-XA1207672-190801-02409,0
I-B-XA1207672-190907-01435,0
I-B-XA1207672-190803-00503,0
I-B-XA1207672-190508-02934,0
I-B-XA1207672-190528-03484,0
I-B-XA1207672-190821-01074,0
I-B-XA1207672-190422-00611,0
I-B-XA1207672-190727-01440,0
I-B-XA1207672-190905-03403,0
I-B-XA1207672-190905-04112,0
I-B-XA1207672-190727-01708,0
I-B-XA1207672-190907-01680,0
I-B-XA1207672-190703-00846,0
I-B-XA1207672-190703-00871,0
I-B-XA1207672-190503-02708,0
I-B-XA1207672-190503-02540,0
I-B-XA1207672-190712-03704,0
I-B-XA1207672-190503-00065,0
I-B-XA1207672-190503-00234,0
I-B-XA1207672-190906-01939,0
I-B-XA1207672-190706-01662,0
I-B-XA1207672-190830-04114,0
I-B-XA1207672-190815-00023,0
I-B-XA1207672-190830-04771,0
I-B-XA1207672-190906-02181,0
I-B-XA1207672-190715-00345,0
I-B-XA1207672-190830-00713,0
I-B-XA1207672-190503-00692,0
I-B-XA1207672-190828-01724,0
I-B-XA1207672-190830-01113,0
I-B-XA1207672-190815-01321,0
I-B-XA1207672-190906-00718,0
I-B-XA1207672-190906-01750,0
I-B-XA1207672-190429-00752,0
I-B-XA1207672-190712-01776,0
I-B-XA1207672-190905-00487,0
I-B-XA1207672-190802-00450,0
I-B-XA1207672-190905-03568,0
I-B-XA1207672-190713-00584,0
I-B-XA1207672-190615-01724,0
I-B-XA1207672-190520-01298,0
I-B-XA1207672-190830-01773,0
I-B-XA1207672-190712-01221,0
I-B-XA1207672-190822-00638,0
I-B-XA1207672-190422-00794,0
I-B-XA1207672-190627-00999,0
I-B-XA1207672-190906-01604,0
I-B-XA1207672-190905-00673,0
I-B-XA1207672-190424-03023,0
I-B-XA1207672-190706-01548,0
I-B-XA1207672-190803-00361,0
I-B-XA1207672-190621-01477,0
I-B-XA1207672-190828-01837,0
I-B-XA1207672-190830-04540,0
I-B-XA1207672-190706-02493,0
I-B-XA1207672-190706-01699,0
I-B-XA1207672-190815-00847,0
I-B-XA1207672-190621-00956,0
I-B-XA1207672-190701-00574,0
I-B-XA1207672-190904-01556,0
I-B-XA1207672-190712-03902,0
I-B-XA1207672-190713-00259,0
I-B-XA1207672-190610-00415,0
I-B-XA1207672-190815-00683,0
I-B-XA1207672-190906-00338,0
I-B-XA1207672-190713-00988,0
I-B-XA1207672-190530-03362,0
I-B-XA1207672-190828-01629,0
I-B-XA1207672-190502-02159,0
I-B-XA1207672-190905-03500,0
I-B-XA1207672-190906-03552,0
I-B-XA1207672-190706-01820,0
I-B-XA1207672-190621-00794,0
I-B-XA1207672-190801-02528,0
I-B-XA1207672-190503-02322,0
I-B-XA1207672-190829-00768,0
I-B-XA1207672-190904-01382,0
I-B-XA1207672-190504-01254,0
I-B-XA1207672-190520-00631,0
I-B-XA1207672-190801-02225,0
I-B-XA1207672-190513-01389,0
I-B-XA1207672-190727-01125,0
I-B-XA1207672-190905-03260,0
I-B-XA1207672-190503-02787,0
I-B-XA1207672-190729-00023,0
I-B-XA1207672-190802-00238,0
I-B-XA1207672-190830-00836,0
I-B-XA1207672-190706-02593,0
I-B-XA1207672-190520-01206,0
I-B-XA1207672-190907-02380,0
I-B-XA1207672-190520-00557,0
I-B-XA1207672-190520-00535,0
I-B-XA1207672-190530-03086,0
I-B-XA1207672-190815-01656,0
I-B-XA1207672-190508-01874,0
I-B-XA1207672-190528-01639,0
I-B-XA1207672-190802-02191,0
I-B-XA1207672-190528-01736,0
I-B-XA1207672-190906-03088,0
I-B-XA1207672-190907-01884,0
I-B-XA1207672-190729-00148,0
I-B-XA1207672-190508-02243,0
I-B-XA1207672-190528-02022,0
I-B-XA1207672-190906-00221,0
I-B-XA1207672-190906-03213,0
I-B-XA1207672-190706-01309,0
I-B-XA1207672-190802-02773,0
I-B-XA1207672-190528-03282,0
I-B-XA1207672-190427-02148,0
I-B-XA1207672-190803-00033,0
I-B-XA1207672-190615-01684,0
I-B-XA1207672-190906-02177,0
I-B-XA1207672-190906-03131,0
I-B-XA1207672-190906-01630,0
I-B-XA1207672-190801-03635,0
I-B-XA1207672-190508-01172,0
I-B-XA1207672-190906-00076,0
I-B-XA1207672-190906-01817,0
I-B-XA1207672-190828-00780,0
I-B-XA1207672-190706-01782,0
I-B-XA1207672-190520-00919,0
I-B-XA1207672-190906-00434,0
I-B-XA1207672-190530-03680,0
I-B-XA1207672-190829-00597,0
I-B-XA1207672-190830-00746,0
I-B-XA1207672-190906-01556,0
I-B-XA1207672-190802-01222,0
I-B-XA1207672-190511-01050,0
I-B-XA1207672-190729-00216,0
I-B-XA1207672-190906-03345,0
I-B-XA1207672-190706-02690,0
I-B-XA1207672-190422-00290,0
I-B-XA1207672-190502-02682,0
I-B-XA1207672-190830-03141,0
I-B-XA1207672-190422-00107,0
I-B-XA1207672-190828-03528,0
I-B-XA1207672-190530-03484,0
I-B-XA1207672-190830-01802,0
I-B-XA1207672-190905-03163,0
I-B-XA1207672-190424-02390,0
I-B-XA1207672-190906-02100,0
I-B-XA1207672-190802-00799,0
I-B-XA1207672-190701-00356,0
I-B-XA1207672-190830-01741,0
I-B-XA1207672-190627-00872,0
I-B-XA1207672-190530-03283,0
I-B-XA1207672-190906-00485,0
I-B-XA1207672-190429-00489,0
I-B-XA1207672-190828-03592,0
I-B-XA1207672-190830-01449,0
I-B-XA1207672-190528-03429,0
I-B-XA1207672-190906-00660,0
I-B-XA1207672-190508-02987,0
I-B-XA1207672-190712-01526,0
I-B-XA1207672-190831-00200,0
I-B-XA1207672-190706-01963,0
I-B-XA1207672-190815-01269,0
I-B-XA1207672-190508-02197,0
I-B-XA1207672-190425-00338,0
I-B-XA1207672-190803-00031,0
I-B-XA1207672-190727-01192,0
I-B-XA1207672-190802-01849,0
I-B-XA1207672-190508-02661,0
I-B-XA1207672-190502-01436,0
I-B-XA1207672-190502-01203,0
I-B-XA1207672-190504-01851,0
I-B-XA1207672-190907-02387,0
I-B-XA1207672-190429-00369,0
I-B-XA1207672-190829-00024,0
I-B-XA1207672-190830-04123,0
I-B-XA1207672-190713-00352,0
I-B-XA1207672-190829-00127,0
I-B-XA1207672-190528-02868,0
I-B-XA1207672-190713-00208,0
I-B-XA1207672-190830-02100,0
I-B-XA1207672-190801-02474,0
I-B-XA1207672-190803-00444,0
I-B-XA1207672-190527-00693,0
I-B-XA1207672-190828-01681,0
I-B-XA1207672-190504-00049,0
I-B-XA1207672-190831-00010,0
I-B-XA1207672-190906-03848,0
I-B-XA1207672-190801-03551,0
I-B-XA1207672-190701-00648,0
I-B-XA1207672-190714-00012,0
I-B-XA1207672-190520-00449,0
I-B-XA1207672-190610-00267,0
I-B-XA1207672-190629-00734,0
I-B-XA1207672-190801-01494,0
I-B-XA1207672-190513-01535,0
I-B-XA1207672-190905-00929,0
I-B-XA1207672-190821-01070,0
I-B-XA1207672-190906-00503,0
I-B-XA1207672-190504-00266,0
I-B-XA1207672-190904-01641,0
I-B-XA1207672-190828-03259,0
I-B-XA1207672-190906-03192,0
I-B-XA1207672-190627-01500,0
I-B-XA1207672-190907-00142,0
I-B-XA1207672-190907-00362,0
I-B-XA1207672-190530-04159,0
I-B-XA1207672-190907-01694,0
I-B-XA1207672-190701-00371,0
I-B-XA1207672-190520-00782,0
I-B-XA1207672-190504-00216,0
I-B-XA1207672-190621-03289,0
I-B-XA1207672-190830-03042,0
I-B-XA1207672-190425-00067,0
I-B-XA1207672-190629-01029,0
I-B-XA1207672-190424-02491,0
I-B-XA1207672-190508-01839,0
I-B-XA1207672-190802-00667,0
I-B-XA1207672-190429-01306,0
I-B-XA1207672-190801-01073,0
I-B-XA1207672-190906-01457,0
I-B-XA1207672-190504-01166,0
I-B-XA1207672-190727-01041,0
I-B-XA1207672-190828-00744,0
I-B-XA1207672-190905-01108,0
I-B-XA1207672-190503-00219,0
I-B-XA1207672-190712-03380,0
I-B-XA1207672-190802-00363,0
I-B-XA1207672-190513-01240,0
I-B-XA1207672-190713-00454,0
I-B-XA1207672-190830-05004,0
I-B-XA1207672-190528-02938,0
I-B-XA1207672-190627-00890,0
I-B-XA1207672-190627-00982,0
I-B-XA1207672-190803-00445,0
I-B-XA1207672-190528-03101,0
I-B-XA1207672-190828-01411,0
I-B-XA1207672-190801-01983,0
I-B-XA1207672-190712-03775,0
I-B-XA1207672-190815-01865,0
I-B-XA1207672-190727-01583,0
I-B-XA1207672-190712-01561,0
I-B-XA1207672-190503-00270,0
I-B-XA1207672-190907-01967,0
I-B-XA1207672-190610-01027,0
I-B-XA1207672-190715-00616,0
I-B-XA1207672-190504-00297,0
I-B-XA1207672-190610-00978,0
I-B-XA1207672-190425-00015,0
I-B-XA1207672-190528-01668,0
I-B-XA1207672-190821-00925,0
I-B-XA1207672-190425-01004,0
I-B-XA1207672-190802-02556,0
I-B-XA1207672-190504-01504,0
I-B-XA1207672-190503-02247,0
I-B-XA1207672-190801-01729,0
I-B-XA1207672-190528-02051,0
I-B-XA1207672-190907-02371,0
I-B-XA1207672-190503-00848,0
I-B-XA1207672-190703-01110,0
I-B-XA1207672-190528-03163,0
I-B-XA1207672-190621-00974,0
I-B-XA1207672-190829-00091,0
I-B-XA1207672-190502-02732,0
I-B-XA1207672-190712-01851,0
I-B-XA1207672-190503-03391,0
I-B-XA1207672-190629-01835,0
I-B-XA1207672-190504-01938,0
I-B-XA1207672-190504-01749,0
I-B-XA1207672-190802-02215,0
I-B-XA1207672-190528-02685,0
I-B-XA1207672-190828-01976,0
I-B-XA1207672-190713-00933,0
I-B-XA1207672-190530-03742,0
I-B-XA1207672-190803-00632,0
I-B-XA1207672-190830-01870,0
I-B-XA1207672-190502-03006,0
I-B-XA1207672-190829-00399,0
I-B-XA1207672-190801-02519,0
I-B-XA1207672-190530-03789,0
I-B-XA1207672-190713-00271,0
I-B-XA1207672-190829-00351,0
I-B-XA1207672-190715-00016,0
I-B-XA1207672-190627-01711,0
I-B-XA1207672-190829-00037,0
I-B-XA1207672-190906-01572,0
I-B-XA1207672-190508-02121,0
I-B-XA1207672-190801-02166,0
I-B-XA1207672-190801-02156,0
I-B-XA1207672-190830-04712,0
I-B-XA1207672-190424-02689,0
I-B-XA1207672-190706-01287,0
I-B-XA1207672-190508-01091,0
I-B-XA1207672-190830-05069,0
I-B-XA1207672-190803-00332,0
I-B-XA1207672-190712-03457,0
I-B-XA1207672-190828-01899,0
I-B-XA1207672-190429-00399,0
I-B-XA1207672-190528-01275,0
I-B-XA1207672-190627-01374,0
I-B-XA1207672-190907-02559,0
I-B-XA1207672-190503-01109,0
I-B-XA1207672-190831-00768,0
I-B-XA1207672-190530-03676,0
I-B-XA1207672-190503-01184,0
I-B-XA1207672-190706-01723,0
I-B-XA1207672-190828-01079,0
I-B-XA1207672-190802-01129,0
I-B-XA1207672-190727-01128,0
I-B-XA1207672-190907-01003,0
I-B-XA1207672-190815-01798,0
I-B-XA1207672-190830-01891,0
I-B-XA1207672-190610-00948,0
I-B-XA1207672-190906-03079,0
I-B-XA1207672-190621-01517,0
I-B-XA1207672-190629-00766,0
I-B-XA1207672-190706-01215,0
I-B-XA1207672-190508-02544,0
I-B-XA1207672-190528-03425,0
I-B-XA1207672-190829-00105,0
I-B-XA1207672-190503-03267,0
I-B-XA1207672-190504-01508,0
I-B-XA1207672-190830-01593,0
I-B-XA1207672-190429-00982,0
I-B-XA1207672-190504-00746,0
I-B-XA1207672-190527-00175,0
I-B-XA1207672-190530-03072,0
I-B-XA1207672-190802-01491,0
I-B-XA1207672-190610-00012,0
I-B-XA1207672-190627-01760,0
I-B-XA1207672-190424-02274,0
I-B-XA1207672-190905-01383,0
I-B-XA1207672-190504-01281,0
I-B-XA1207672-190528-02341,0
I-B-XA1207672-190712-03346,0
I-B-XA1207672-190906-02066,0
I-B-XA1207672-190424-02086,0
I-B-XA1207672-190503-01047,0
I-B-XA1207672-190504-00265,0
I-B-XA1207672-190802-01963,0
I-B-XA1207672-190712-00871,0
I-B-XA1207672-190830-03107,0
I-B-XA1207672-190504-01276,0
I-B-XA1207672-190503-03052,0
I-B-XA1207672-190627-01070,0
I-B-XA1207672-190706-01314,0
I-B-XA1207672-190802-00298,0
I-B-XA1207672-190830-04526,0
I-B-XA1207672-190907-01281,0
I-B-XA1207672-190706-02467,0
I-B-XA1207672-190712-01367,0
I-B-XA1207672-190531-00159,0
I-B-XA1207672-190513-00999,0
I-B-XA1207672-190729-00133,0
I-B-XA1207672-190610-00944,0
I-B-XA1207672-190830-04030,0
I-B-XA1207672-190502-01192,0
I-B-XA1207672-190802-00313,0
I-B-XA1207672-190729-00099,0
I-B-XA1207672-190528-03379,0
I-B-XA1207672-190701-00593,0
I-B-XA1207672-190907-02701,0
I-B-XA1207672-190511-01045,1
I-B-XA1207672-190906-03467,0
I-B-XA1207672-190520-01192,0
I-B-XA1207672-190801-01688,0
I-B-XA1207672-190801-01011,0
I-B-XA1207672-190502-01275,0
I-B-XA1207672-190706-02428,0
I-B-XA1207672-190706-02563,0
I-B-XA1207672-190528-01964,0
I-B-XA1207672-190712-01803,0
I-B-XA1207672-190830-00743,0
I-B-XA1207672-190520-00815,0
I-B-XA1207672-190504-00195,0
I-B-XA1207672-190802-00990,0
I-B-XA1207672-190907-00794,0
I-B-XA1207672-190905-03117,0
I-B-XA1207672-190907-02209,0
I-B-XA1207672-190830-00827,0
I-B-XA1207672-190508-02688,0
I-B-XA1207672-190831-00591,0
I-B-XA1207672-190821-01257,0
I-B-XA1207672-190703-00800,0
I-B-XA1207672-190815-00164,0
I-B-XA1207672-190530-03400,0
I-B-XA1207672-190801-02058,0
I-B-XA1207672-190801-01847,0
I-B-XA1207672-190802-02216,0
I-B-XA1207672-190727-01247,0
I-B-XA1207672-190706-01614,0
I-B-XA1207672-190530-04365,0
I-B-XA1207672-190815-00908,0
I-B-XA1207672-190528-03494,0
I-B-XA1207672-190802-01522,0
I-B-XA1207672-190803-00350,0
I-B-XA1207672-190503-03036,0
I-B-XA1207672-190503-00452,0
I-B-XA1207672-190828-02939,0
I-B-XA1207672-190801-01554,0
I-B-XA1207672-190527-00266,0
I-B-XA1207672-190803-00627,0
I-B-XA1207672-190528-01598,0
I-B-XA1207672-190802-02100,0
I-B-XA1207672-190503-02641,0
I-B-XA1207672-190504-01266,0
I-B-XA1207672-190904-01148,0
I-B-XA1207672-190422-00170,0
I-B-XA1207672-190828-02970,0
I-B-XA1207672-190528-03490,0
I-B-XA1207672-190830-01404,0
I-B-XA1207672-190828-03158,0
I-B-XA1207672-190906-00269,0
I-B-XA1207672-190727-00795,0
I-B-XA1207672-190815-01866,0
I-B-XA1207672-190830-01425,0
I-B-XA1207672-190503-03507,0
I-B-XA1207672-190906-01845,0
I-B-XA1207672-190706-01382,0
I-B-XA1207672-190511-01025,0
I-B-XA1207672-190830-04562,0
I-B-XA1207672-190530-03305,0
I-B-XA1207672-190905-00816,0
I-B-XA1207672-190905-03553,0
I-B-XA1207672-190531-00338,0
I-B-XA1207672-190513-00121,0
I-B-XA1207672-190906-02882,0
I-B-XA1207672-190503-04130,0
I-B-XA1207672-190801-02116,0
I-B-XA1207672-190508-02687,0
I-B-XA1207672-190727-00895,0
I-B-XA1207672-190424-02140,0
I-B-XA1207672-190508-03346,0
I-B-XA1207672-190830-03311,0
I-B-XA1207672-190830-04657,0
I-B-XA1207672-190503-00070,0
I-B-XA1207672-190907-01729,0
I-B-XA1207672-190513-00030,0
I-B-XA1207672-190503-00675,0
I-B-XA1207672-190802-03039,0
I-B-XA1207672-190425-01167,0
I-B-XA1207672-190610-00867,0
I-B-XA1207672-190906-03651,0
I-B-XA1207672-190520-00124,0
I-B-XA1207672-190504-00542,0
I-B-XA1207672-190906-01713,0
I-B-XA1207672-190508-03324,0
I-B-XA1207672-190830-00912,0
I-B-XA1207672-190829-00482,0
I-B-XA1207672-190513-01319,0
I-B-XA1207672-190907-00759,0
I-B-XA1207672-190828-03435,0
I-B-XA1207672-190528-02730,0
I-B-XA1207672-190715-00132,0
I-B-XA1207672-190727-01351,0
I-B-XA1207672-190629-01036,0
I-B-XA1207672-190815-01348,0
I-B-XA1207672-190727-00748,0
I-B-XA1207672-190528-01915,0
I-B-XA1207672-190907-01043,0
I-B-XA1207672-190502-01161,0
I-B-XA1207672-190703-00998,0
I-B-XA1207672-190425-00927,0
I-B-XA1207672-190802-01055,0
I-B-XA1207672-190530-04057,0
I-B-XA1207672-190904-01552,0
I-B-XA1207672-190528-01428,0
I-B-XA1207672-190627-01482,0
I-B-XA1207672-190801-01428,0
I-B-XA1207672-190615-01636,0
I-B-XA1207672-190830-01138,0
I-B-XA1207672-190801-02666,0
I-B-XA1207672-190905-03723,0
I-B-XA1207672-190906-00070,0
I-B-XA1207672-190830-02614,0
I-B-XA1207672-190904-01038,0
I-B-XA1207672-190906-00151,0
I-B-XA1207672-190905-00836,0
I-B-XA1207672-190520-00328,0
I-B-XA1207672-190801-01928,0
I-B-XA1207672-190815-01749,0
I-B-XA1207672-190830-01395,0
I-B-XA1207672-190502-02842,0
I-B-XA1207672-190508-02038,0
I-B-XA1207672-190508-03053,0
I-B-XA1207672-190706-01352,0
I-B-XA1207672-190508-02916,0
I-B-XA1207672-190829-00202,0
I-B-XA1207672-190829-00593,0
I-B-XA1207672-190520-00453,0
I-B-XA1207672-190907-00072,0
I-B-XA1207672-190803-00133,0
I-B-XA1207672-190822-00525,0
I-B-XA1207672-190802-02744,0
I-B-XA1207672-190425-00701,0
I-B-XA1207672-190906-00920,0
I-B-XA1207672-190615-01719,0
I-B-XA1207672-190502-02770,0
I-B-XA1207672-190729-00105,0
I-B-XA1207672-190830-02305,0
I-B-XA1207672-190801-01047,0
I-B-XA1207672-190513-00441,0
I-B-XA1207672-190527-00149,0
I-B-XA1207672-190830-04356,0
I-B-XA1207672-190815-01839,0
I-B-XA1207672-190424-02356,0
I-B-XA1207672-190727-01042,0
I-B-XA1207672-190715-00170,0
I-B-XA1207672-190815-00018,0
I-B-XA1207672-190830-02349,0
I-B-XA1207672-190905-00572,0
I-B-XA1207672-190802-00187,0
I-B-XA1207672-190701-00744,0
I-B-XA1207672-190706-01415,0
I-B-XA1207672-190907-00811,0
I-B-XA1207672-190907-00932,0
I-B-XA1207672-190503-03441,0
I-B-XA1207672-190907-00997,0
I-B-XA1207672-190802-01371,0
I-B-XA1207672-190425-00310,0
I-B-XA1207672-190905-03109,0
I-B-XA1207672-190713-00897,0
I-B-XA1207672-190712-01583,0
I-B-XA1207672-190801-00988,0
I-B-XA1207672-190905-03786,0
I-B-XA1207672-190828-03575,0
I-B-XA1207672-190520-01276,0
I-B-XA1207672-190905-00776,0
I-B-XA1207672-190504-01846,0
I-B-XA1207672-190905-03502,0
I-B-XA1207672-190906-03758,0
I-B-XA1207672-190907-02182,0
I-B-XA1207672-190424-02235,0
I-B-XA1207672-190703-00843,0
I-B-XA1207672-190712-03349,0
I-B-XA1207672-190905-01217,0
I-B-XA1207672-190906-03351,0
I-B-XA1207672-190729-00374,0
I-B-XA1207672-190828-02922,0
I-B-XA1207672-190828-01333,0
I-B-XA1207672-190425-01246,0
I-B-XA1207672-190906-03335,0
I-B-XA1207672-190520-00134,0
I-B-XA1207672-190508-02355,0
I-B-XA1207672-190504-00796,0
I-B-XA1207672-190801-01349,0
I-B-XA1207672-190427-02388,0
I-B-XA1207672-190503-00931,0
I-B-XA1207672-190815-00955,0
I-B-XA1207672-190706-01161,0
I-B-XA1207672-190906-03435,0
I-B-XA1207672-190905-01599,0
I-B-XA1207672-190513-01023,0
I-B-XA1207672-190425-01091,0
I-B-XA1207672-190802-01678,0
I-B-XA1207672-190530-03571,0
I-B-XA1207672-190802-01255,0
I-B-XA1207672-190803-00458,0
I-B-XA1207672-190528-02423,0
I-B-XA1207672-190429-00311,0
I-B-XA1207672-190530-03107,0
I-B-XA1207672-190531-00275,0
I-B-XA1207672-190801-02431,0
I-B-XA1207672-190503-00836,0
I-B-XA1207672-190429-00117,0
I-B-XA1207672-190727-01104,0
I-B-XA1207672-190906-02929,0
I-B-XA1207672-190621-01454,0
I-B-XA1207672-190906-01667,0
I-B-XA1207672-190712-01107,0
I-B-XA1207672-190503-00703,0
I-B-XA1207672-190727-01544,0
I-B-XA1207672-190906-00954,0
I-B-XA1207672-190504-00803,0
I-B-XA1207672-190712-03436,0
I-B-XA1207672-190829-00409,0
I-B-XA1207672-190830-01493,0
I-B-XA1207672-190503-03276,0
I-B-XA1207672-190530-04161,0
I-B-XA1207672-190801-02420,0
I-B-XA1207672-190527-00816,0
